game,data_size,instruction,filename,embedding_idx,difficulty
lode_runner,16,ground bottom climbable blocks left climbable block mid coin row lower enemy top center,level111_patch2,3234,3
lode_runner,16,climbable block right edge ground platforms mid left coin lower left enemy top left,level111_patch2_flip,3235,3
lode_runner,16,ground bottom breakable block mid climbable block right climbable block center coin scattered enemy right,level111_patch3,3236,4
lode_runner,16,ground bottom climbable block left climbable block top coin scattered mid enemy left mid,level111_patch3_flip,3237,4
lode_runner,16,ground bottom band breakable block mid band coin scattered mid enemy left climbable block none climbable block left,level111_patch4,3238,4
lode_runner,16,ground top left platforms climbable block right coin mid rows enemy right mid,level111_patch4_flip,3239,4
lode_runner,16,ground top band climbable blocks left and mid climbable block mid coin right cluster enemy left mid,level112_patch1,3240,4
lode_runner,16,ground left block breakable block center diagonal coin enemy top left climbable block right climbable block top,level112_patch1_flip,3241,3
lode_runner,16,ground platforms top and mid breakable block center right coin scattered enemy top left climbable block left,level112_patch2,3242,5
lode_runner,16,ground bottom band climbable block center climbable block upper left coin mid right enemy top center,level112_patch2_flip,3243,3
lode_runner,16,ground border breakable block diagonal center climbable blocks left right climbable block top coin right enemy upper,level112_patch3,3244,4
lode_runner,16,ground border breakable block left blocks climbable block top center climbable block center coin diagonal right enemy bottom,level112_patch3_flip,3245,2
lode_runner,16,ground blocks left and right breakable block scattered coin mid right climbable block center climbable block top enemy,level112_patch4,3246,4
lode_runner,16,ground blocks left and right breakable block scattered coin left enemy pink mid climbable block top climbable block,level112_patch4_flip,3247,4
lode_runner,16,ground border top bottom climbable blocks left center climbable block mid coin left enemy,level113_patch1,3248,3
lode_runner,16,ground top band enemy left climbable blocks center right coin left mid breakable block bottom right,level113_patch1_flip,3249,5
lode_runner,16,ground top band climbable blocks left climbable blocks center coin scattered mid enemy right mid breakable block,level113_patch2,3250,4
lode_runner,16,ground border breakable block mid platforms coin scattered uppermid enemy rightmid climbable block center climbable block,level113_patch2_flip,3251,4
lode_runner,16,ground border top left breakable block cluster left climbable block center coin row upper center enemy bottom,level113_patch3,3252,4
lode_runner,16,ground border top left coin row upper left climbable block grid center climbable block top,level113_patch3_flip,3253,3
lode_runner,16,ground top right block breakable block scattered climbable blocks left center climbable blocks center coin scattered enemy,level113_patch4,3254,3
lode_runner,16,ground border breakable block left center climbable block climbable block right coin scattered enemy left center,level113_patch4_flip,3255,4
lode_runner,16,ground left block climbable block far left climbable block center coin mid right enemy bottom right,level114_patch1,3256,2
lode_runner,16,ground bottom band breakable block left and center blocks coin row left enemy right climbable block top,level114_patch1_flip,3257,3
lode_runner,16,ground bottom band climbable block far right climbable block top right coin upper left enemy mid left,level114_patch2,3258,4
lode_runner,16,ground bottom band climbable block left edge climbable block right edge breakable block central blocks coin scattered mid,level114_patch2_flip,3259,3
lode_runner,16,ground top and left walls breakable block central pillar coin mid left enemy lower right,level114_patch3,3260,2
lode_runner,16,ground border breakable block center climbable block down middle coin left and right enemy none,level114_patch3_flip,3261,3
lode_runner,16,ground border breakable block columns center climbable block left climbable block top coin mid enemy right,level114_patch4,3262,4
lode_runner,16,ground border breakable block center climbable block right climbable block none coin scattered enemy none,level114_patch4_flip,3263,4
lode_runner,16,ground bottom left climbable block center climbable block mid coin arc upper left enemyp,level115_patch1,3264,4
lode_runner,16,ground bottom left climbable block far left climbable block mid coin arc upper enemy right,level115_patch1_flip,3265,3
lode_runner,16,ground top left breakable block mid climbable block center coin scattered enemyp,level115_patch2,3266,5
lode_runner,16,ground top left and right breakable block mid band climbable blocks left and right climbable block mid,level115_patch2_flip,3267,4
lode_runner,16,ground border breakable block center climbable block top climbable block sides coin scattered enemy top center,level115_patch3,3268,4
lode_runner,16,ground border breakable block center climbable block left climbable block top coin scattered enemy pink person mid,level115_patch3_flip,3269,2
lode_runner,16,ground border breakable block platforms climbable block right climbable block center coin scattered enemy left,level115_patch4,3270,4
lode_runner,16,ground platforms right and bottom breakable block center climbable block left climbable block top coin scattered enemy left,level115_patch4_flip,3271,3
lode_runner,16,ground bottom band climbable blocks left center right climbable blocks top coin scattered mid enemy none,level116_patch1,3272,3
lode_runner,16,ground bottom band climbable blocks many vertical columns evenly spaced climbable blocks none coin none enemy none,level116_patch1_flip,3273,4
lode_runner,16,ground bottom climbable blocks left coin diagonal right enemy top center,level116_patch2,3274,3
lode_runner,16,ground bottom band climbable blocks center and right climbable blocks left coin scattered left and top enemy top,level116_patch2_flip,3275,3
lode_runner,16,ground bottom band climbable blocks left center right climbable blocks vertical gaps coin scattered mid enemy none,level116_patch3,3276,5
lode_runner,16,climbable block columns at sides and center ground blocks bottom with gaps climbable block across mid,level116_patch3_flip,3277,5
lode_runner,16,ground bottom strip climbable blocks left and center climbable block right diagonal coin upper right enemy none,level116_patch4,3278,4
lode_runner,16,ground bottom band climbable blocks left center right climbable blocks center coin cluster upper left enemy none,level116_patch4_flip,3279,4
lode_runner,16,ground top right block climbable block left edge climbable block top center coin scattered enemy top center,level117_patch1,3280,3
lode_runner,16,ground bottom left and right blocks climbable block far left climbable block top coin mid right enemy top center,level117_patch1_flip,3281,4
lode_runner,16,ground bottom left climbable block diagonal center coin along climbable block enemypink person,level117_patch2,3282,3
lode_runner,16,ground bottom left breakable block top band climbable blocks left coin scattered,level117_patch2_flip,3283,3
lode_runner,16,ground border breakable block left clusters coin top left enemy top left climbable block top right climbable block,level117_patch3,3284,4
lode_runner,16,ground border breakable block central maze climbable blocks left and mid coin scattered enemy right mid,level117_patch3_flip,3285,3
lode_runner,16,ground left block climbable block bottom left climbable block top left coin diagonal enemy top center,level117_patch4,3286,3
lode_runner,16,ground platforms across middle and bottom climbable blocks left climbable block none coin scattered upper left enemy pink,level117_patch4_flip,3287,3
lode_runner,16,ground bottom band breakable block mid blocks climbable blocks center right coin top left enemy left,level118_patch1,3288,3
lode_runner,16,ground bottom left breakable block bottom right climbable blocks left and center climbable block,level118_patch1_flip,3289,4
lode_runner,16,ground bottom band breakable block center right coin cluster enemy top left,level118_patch2,3290,4
lode_runner,16,ground bottom strip breakable block left blocks coin within enemy top left climbable block top climbable block right,level118_patch2_flip,3291,3
lode_runner,16,ground bottom band climbable block center and right climbable block left breakable block left coin top enemy left,level118_patch3,3292,2
lode_runner,16,ground bottom band climbable blocks center right climbable block left coin top enemy scattered,level118_patch3_flip,3293,2
lode_runner,16,ground bottom band climbable block left climbable block top coin center enemypink person top,level118_patch4,3294,3
lode_runner,16,ground bottom band breakable block mid band coin left cluster climbable block right climbable block none enemy top,level118_patch4_flip,3295,3
lode_runner,16,ground bottom left breakable block central coin scattered climbable block left climbable block top,level119_patch1,3296,3
lode_runner,16,ground left and bottom breakable block right slope coin scattered enemy pink mid,level119_patch1_flip,3297,4
lode_runner,16,ground top right climbable blocks center climbable block mid coin scattered enemy top left,level119_patch2,3298,3
lode_runner,16,ground platforms mid and right climbable block left climbable block mid coin scattered enemy top mid,level119_patch2_flip,3299,4
lode_runner,16,ground left vertical climbable block coin mid right enemy center breakable block scattered top,level119_patch3,3300,4
lode_runner,16,ground bottom left climbable block right coin top and mid enemy left mid,level119_patch3_flip,3301,4
lode_runner,16,ground platforms left and right climbable blocks center climbable block top coin scattered enemy bottom center,level119_patch4,3302,5
lode_runner,16,ground left platforms breakable block center climbable block right climbable block left coin scattered enemy pink person mid,level119_patch4_flip,3303,4
lode_runner,16,ground top left and right platforms climbable block center climbable block right coin scattered enemy top left,level11_patch1,3304,2
lode_runner,16,ground platforms top left and top center climbable block top center climbable block right coin left and center enemy,level11_patch1_flip,3305,3
lode_runner,16,ground top platforms climbable blocks right and center climbable block left coin top left enemy top right dig,level11_patch2,3306,2
lode_runner,16,ground top left and right platforms climbable block far left climbable block top left coin mid right column climbable block,level11_patch2_flip,3307,2
lode_runner,16,ground bottom left block climbable block right column coin top right enemy middle left,level11_patch3,3308,3
lode_runner,16,ground bottom strip climbable block right edge coin left column enemy mid left,level11_patch3_flip,3309,4
lode_runner,16,ground bottom strip climbable block left climbable block top left coin left enemy none,level11_patch4,3310,1
lode_runner,16,ground bottom left climbable block left edge climbable block mid coin top and right enemy,level11_patch4_flip,3311,2
lode_runner,16,ground border breakable block center climbable block right climbable block left coin bottom enemy left,level120_patch1,3312,2
lode_runner,16,ground border platforms breakable block central block climbable block left edge coin scattered enemy right center,level120_patch1_flip,3313,3
lode_runner,16,ground border top left climbable block top center coin mid left enemy top center,level120_patch2,3314,2
lode_runner,16,ground top band climbable block left enemy left coin midright breakable block lower blocks,level120_patch2_flip,3315,4
lode_runner,16,ground platforms across middle and bottom climbable block left climbable block top center coin scattered enemy right middle,level120_patch3,3316,3
lode_runner,16,ground platforms across middle climbable block left climbable block right coin scattered enemy right middle,level120_patch3_flip,3317,3
lode_runner,16,ground border breakable block mid platforms climbable blocks right and center climbable block left coin scattered enemy,level120_patch4,3318,3
lode_runner,16,ground top band climbable blocks left right climbable block mid coin scattered center left enemy upper left,level120_patch4_flip,3319,4
lode_runner,16,ground scattered breakable block central climbable blocks left climbable block top coin top,level121_patch1,3320,4
lode_runner,16,ground ring border breakable block inner arc climbable block right climbable block left coin scattered enemy left,level121_patch1_flip,3321,4
lode_runner,16,ground border breakable block central climbable block coin scattered enemy left,level121_patch2,3322,4
lode_runner,16,ground left and right blocks climbable block center climbable block mid coin top enemy right,level121_patch2_flip,3323,4
lode_runner,16,ground zigzag band center breakable block around climbable blocks left bottom coin scattered enemy right,level121_patch3,3324,4
lode_runner,16,ground top left and right breakable block center climbable block left climbable block right coin scattered enemy top,level121_patch3_flip,3325,4
lode_runner,16,ground blocks top left and top right breakable block diagonal center climbable block bottom left climbable block left,level121_patch4,3326,4
lode_runner,16,ground blocks edges breakable block diagonal center coin along diagonal climbable block left enemy right,level121_patch4_flip,3327,3
lode_runner,16,ground bottom band breakable block scattered mid coin clusters left mid right enemy top center climbable block,level122_patch1,3328,3
lode_runner,16,ground bottom band climbable block center climbable block top center coin left center enemy top left,level122_patch1_flip,3329,1
lode_runner,16,ground top band breakable block left blocks climbable blocks center right coin scattered enemy left,level122_patch2,3330,4
lode_runner,16,ground bottom band breakable block right block climbable block center climbable block left coin scattered enemy upper right,level122_patch2_flip,3331,2
lode_runner,16,ground scattered platforms climbable blocks left center right climbable block midright coin center enemy topcenter,level122_patch3,3332,4
lode_runner,16,ground scattered breakable block central climbable blocks right climbable block top coin mid,level122_patch3_flip,3333,4
lode_runner,16,ground blocks bottom right breakable block left climbable block center climbable block top center coin scattered enemy center,level122_patch4,3334,3
lode_runner,16,ground left platforms climbable blocks climbable blocks center shaft breakable block right slope coin scattered enemyp,level122_patch4_flip,3335,4
lode_runner,16,ground border breakable block central mound climbable blocks left and top climbable block top coin scattered enemy,level123_patch1,3336,3
lode_runner,16,ground blocks left and right breakable block center climbable blocks vertical climbable blocks top coin mid enemy,level123_patch1_flip,3337,3
lode_runner,16,ground border top climbable block center climbable block left breakable block mid coin scattered,level123_patch2,3338,3
lode_runner,16,ground border breakable block bottom climbable block center climbable block top coin scattered,level123_patch2_flip,3339,1
lode_runner,16,ground border breakable block left block climbable block center climbable block right coin scattered enemy pink person right,level123_patch3,3340,2
lode_runner,16,ground border breakable block right coin scattered enemy left platforms climbable block center climbable block none,level123_patch3_flip,3341,4
lode_runner,16,ground border breakable block top left coin top center climbable block right climbable block left enemy bottom left,level123_patch4,3342,3
lode_runner,16,ground border breakable block blocks center hole climbable blocks left top climbable block top coin top enemy,level123_patch4_flip,3343,4
lode_runner,16,ground bottom left block coin scattered climbable blocks center and right climbable block top center enemy right middle,level124_patch1,3344,3
lode_runner,16,ground bottom band breakable block right block coin scattered mid enemy right mid climbable block left climbable block,level124_patch1_flip,3345,2
lode_runner,16,ground bottom band breakable block left blocks climbable block center climbable block left coin scattered enemy left and,level124_patch2,3346,2
lode_runner,16,ground border platforms climbable blocks left center right coin scattered mid enemy right,level124_patch2_flip,3347,3
lode_runner,16,ground blocks bottom left and right breakable block mid climbable block none climbable block center coin scattered enemy,level124_patch3,3348,3
lode_runner,16,ground bottom band breakable block right wall coin scattered enemy left climbable block climbable block top,level124_patch3_flip,3349,4
lode_runner,16,ground border breakable block platforms coin left mid enemy center climbable block right climbable block top center,level124_patch4,3350,3
lode_runner,16,ground platforms layered left right climbable blocks center left climbable block mid coin diagonal right enemy left,level124_patch4_flip,3351,3
lode_runner,16,ground bottom band breakable block left blocks climbable block top right climbable block top left coin left enemy,level125_patch1,3352,3
lode_runner,16,ground left and right blocks breakable block center coin right enemy pink person upper right climbable block,level125_patch1_flip,3353,3
lode_runner,16,climbable block left edge ground top climbable block mid right coin clusters center right enemy upper left,level125_patch2,3354,4
lode_runner,16,ground bottom band breakable block left pyramid climbable block right edge enemy top right,level125_patch2_flip,3355,3
lode_runner,16,ground blocks left and mid right breakable block scattered coin left mid enemy bottom right,level125_patch3,3356,4
lode_runner,16,ground blocks scattered mid upper coin top right enemy bottom left,level125_patch3_flip,3357,4
lode_runner,16,ground left and top climbable block center coin midleft enemy top left,level125_patch4,3358,4
lode_runner,16,ground top left climbable block right coin scattered mid enemy top right,level125_patch4_flip,3359,1
lode_runner,16,ground border walls breakable block fills center coin scattered enemy pink person mid right climbable block left,level126_patch1,3360,4
lode_runner,16,ground border breakable block fills left center coin scattered enemy pink person mid climbable block right climbable block,level126_patch1_flip,3361,4
lode_runner,16,ground left wall climbable block right climbable block top coin scattered enemy top right,level126_patch2,3362,2
lode_runner,16,ground border breakable block center climbable block left climbable block top corners coin scattered enemy top left,level126_patch2_flip,3363,4
lode_runner,16,ground fills map climbable blocks left and right climbable blocks top coin scattered enemies mid,level126_patch3,3364,4
lode_runner,16,ground border breakable block center climbable block left climbable block right coin scattered enemy scattered,level126_patch3_flip,3365,3
lode_runner,16,ground left wall breakable block top band climbable blocks right and center coin scattered enemy none,level126_patch4,3366,3
lode_runner,16,ground border breakable block right wall climbable blocks left and center coin top enemy none,level126_patch4_flip,3367,2
lode_runner,16,ground border platforms breakable block center climbable block left climbable block both sides coin center enemy top center,level127_patch1,3368,3
lode_runner,16,ground border breakable block platforms climbable blocks left and mid climbable block top coin center enemy top,level127_patch1_flip,3369,2
lode_runner,16,ground bottom left climbable block right climbable block top coin mid enemypink person,level127_patch2,3370,2
lode_runner,16,ground border platforms breakable block center blocks climbable block left climbable block right coin mid enemy top center,level127_patch2_flip,3371,4
lode_runner,16,ground platforms with climbable blocks left and center climbable block top coin scattered enemy top center,level127_patch3,3372,4
lode_runner,16,ground blocks mid and right breakable block left coin center enemy top left climbable block left climbable block,level127_patch3_flip,3373,4
lode_runner,16,ground top left breakable block left mid climbable block center climbable block top coin scattered enemy top center,level127_patch4,3374,3
lode_runner,16,ground border top right breakable block center climbable block right climbable block top coin left enemy top left,level127_patch4_flip,3375,4
lode_runner,16,ground border breakable block central column climbable blocks right coin scattered enemy right,level128_patch1,3376,4
lode_runner,16,ground border breakable block central block coin scattered enemy left center climbable block none climbable block none,level128_patch1_flip,3377,3
lode_runner,16,ground border maze breakable block center climbable block left climbable block center coin scattered enemy top left,level128_patch2,3378,3
lode_runner,16,ground border left top central breakable block block climbable block mid climbable block right,level128_patch2_flip,3379,3
lode_runner,16,ground border breakable block central maze coin scattered enemy right climbable block left climbable block none,level128_patch3,3380,2
lode_runner,16,ground border maze breakable block corridors coin scattered mid enemy left climbable block none climbable block none,level128_patch3_flip,3381,2
lode_runner,16,ground border maze breakable block corridors coin scattered enemy top left,level128_patch4,3382,2
lode_runner,16,ground border left climbable block climbable block top center coin mid enemy right breakable block scattered,level128_patch4_flip,3383,4
lode_runner,16,ground border breakable block left and right clusters climbable block center climbable block top coin scattered enemy left,level129_patch1,3384,3
lode_runner,16,ground left and right breakable block center climbable block left climbable block right coin center enemy top right,level129_patch1_flip,3385,3
lode_runner,16,ground blocks left and right central climbable block coin along climbable block enemy top right,level129_patch2,3386,4
lode_runner,16,ground blocks left and right mid central climbable block coin near climbable block enemy right mid,level129_patch2_flip,3387,3
lode_runner,16,ground clusters left and right breakable block center climbable block climbable block coin scattered enemy pink person upper,level129_patch3,3388,4
lode_runner,16,ground left and right breakable block clusters coin scattered climbable block left climbable block center enemy top center,level129_patch3_flip,3389,4
lode_runner,16,ground blocks left and right climbable block center climbable block top coin scattered enemy pink,level129_patch4,3390,3
lode_runner,16,ground blocks clustered left and right mid climbable block center climbable block center coin scattered enemy right mid,level129_patch4_flip,3391,4
lode_runner,16,ground platforms top left and right climbable blocks center and right climbable block top coin scattered enemy bottom,level12_patch1,3392,4
lode_runner,16,ground platforms top and mid left breakable block right climbable block none climbable blocks center coin scattered,level12_patch1_flip,3393,3
lode_runner,16,ground platforms left and right climbable blocks center and right climbable block top left coin scattered enemyp,level12_patch2,3394,2
lode_runner,16,ground platforms with climbable blocks left and right coin scattered enemypink person on mid,level12_patch2_flip,3395,3
lode_runner,16,ground top left climbable blocks left and center climbable block mid coin scattered enemy,level12_patch3,3396,3
lode_runner,16,ground border breakable block platforms climbable blocks left center right climbable block none coin scattered enemy none,level12_patch3_flip,3397,2
lode_runner,16,ground bottom band climbable blocks center and right coin scattered mid enemy left and mid,level12_patch4,3398,3
lode_runner,16,ground border breakable block scattered coin mid left enemy top mid right climbable block left climbable block center,level12_patch4_flip,3399,3
lode_runner,16,ground border platforms climbable blocks left right breakable block center coin scattered enemy center,level130_patch1,3400,3
lode_runner,16,ground border breakable block central platforms climbable blocks left right climbable blocks top coin scattered enemy right,level130_patch1_flip,3401,4
lode_runner,16,ground bottom band climbable blocks center and right climbable block left coin left and mid enemy top center,level130_patch2,3402,3
lode_runner,16,ground bottom band climbable blocks left center right climbable block top coin left enemy top left,level130_patch2_flip,3403,3
lode_runner,16,ground platforms across middle and bottom climbable block center climbable block top left coin scattered enemy pink person center,level130_patch3,3404,3
lode_runner,16,ground bottom platform breakable block mid blocks climbable blocks left and right climbable block top coin scattered,level130_patch3_flip,3405,4
lode_runner,16,ground bottom and mid platforms climbable blocks left and center climbable block top coin scattered enemy top center,level130_patch4,3406,3
lode_runner,16,ground bottom and right platform climbable block center climbable block left coin left enemy top left,level130_patch4_flip,3407,2
lode_runner,16,ground bottom band climbable blocks left and center climbable block diagonal breakable block steps coin right enemy,level131_patch1,3408,5
lode_runner,16,ground border breakable block central slopes climbable blocks left and center climbable block top coin left enemy,level131_patch1_flip,3409,4
lode_runner,16,ground bottom band climbable blocks center and right climbable block diagonal left coin left enemy left,level131_patch2,3410,3
lode_runner,16,ground bottom band breakable block scattered mid climbable block none climbable block left and center coin sparse upper,level131_patch2_flip,3411,2
lode_runner,16,ground bottom band breakable block center block climbable block left and right climbable block top center coin left,level131_patch3,3412,3
lode_runner,16,ground border breakable block blocks center left climbable block top left climbable block right coin left enemy center,level131_patch3_flip,3413,2
lode_runner,16,ground border breakable block blocks center climbable block top center climbable block left coin top left enemy right,level131_patch4,3414,4
lode_runner,16,ground border climbable blocks columns climbable block diagonal breakable block coin left enemy center,level131_patch4_flip,3415,3
lode_runner,16,ground left mass with top ledge coin clusters mid right enemy upper left,level132_patch1,3416,3
lode_runner,16,ground top left climbable blocks left and mid breakable block right coin mid,level132_patch1_flip,3417,4
lode_runner,16,ground top border breakable block right mass coin mid left enemy left climbable block left climbable block bottom,level132_patch2,3418,4
lode_runner,16,ground border breakable block left center climbable block top climbable block none coin top center enemy right center,level132_patch2_flip,3419,3
lode_runner,16,ground border top and sides breakable block center climbable block left climbable block right coin mid enemy right,level132_patch3,3420,3
lode_runner,16,ground border breakable block left center climbable block vertical climbable block left coin upper left enemy center,level132_patch3_flip,3421,1
lode_runner,16,ground border top left bottom climbable block right climbable block mid coin upper left enemy,level132_patch4,3422,3
lode_runner,16,ground border climbable block left climbable block mid coin on climbable block enemy right,level132_patch4_flip,3423,2
lode_runner,16,ground border top and sides breakable block left t climbable block center climbable block right coin top left,level133_patch1,3424,2
lode_runner,16,ground border top left right central climbable block breakable block blocks no coin,level133_patch1_flip,3425,4
lode_runner,16,ground bottom left climbable block center coin scattered upper right enemypink person,level133_patch2,3426,3
lode_runner,16,ground bottom left breakable block mid left climbable block right coin top left and,level133_patch2_flip,3427,2
lode_runner,16,ground border left top right breakable block center climbable block vertical center climbable block horizontal mid coin mid,level133_patch3,3428,4
lode_runner,16,ground border breakable block center climbable block right climbable block left coin mid enemy bottom left,level133_patch3_flip,3429,3
lode_runner,16,ground left wall and top band breakable block center right coin scattered upper enemy mid right,level133_patch4,3430,4
lode_runner,16,ground border breakable block left maze coin scattered enemy bottom left climbable block right climbable block top right,level133_patch4_flip,3431,3
lode_runner,16,ground border breakable block center climbable block right climbable block top coin mid enemy left,level134_patch1,3432,4
lode_runner,16,ground fills map climbable block left climbable block top coin scattered enemy right,level134_patch1_flip,3433,2
lode_runner,16,ground fills top and right blocks climbable block mid left coin bottom left enemy bottom left,level134_patch2,3434,3
lode_runner,16,ground border central climbable block climbable block top coin right enemy near top,level134_patch2_flip,3435,3
lode_runner,16,ground fills map climbable block left and center coin scattered mid and right enemy lower left,level134_patch3,3436,3
lode_runner,16,ground fills map climbable block and climbable block central vertical coin left and mid enemy bottom right,level134_patch3_flip,3437,3
lode_runner,16,ground border top and bottom breakable block center climbable block left climbable block right coin scattered enemy right,level134_patch4,3438,3
lode_runner,16,ground fills map climbable blocks left and right climbable block top coin mid left enemy top center dig,level134_patch4_flip,3439,4
lode_runner,16,ground border breakable block left and top coin scattered left enemy right climbable block center climbable block none,level135_patch1,3440,4
lode_runner,16,ground border breakable block center climbable block mid climbable block none coin none enemy none,level135_patch1_flip,3441,4
lode_runner,16,ground bottom climbable blocks right climbable blocks mid coin scattered left enemy top left,level135_patch2,3442,4
lode_runner,16,ground top band breakable block left blocks climbable blocks left coin scattered enemy top center,level135_patch2_flip,3443,3
lode_runner,16,ground border breakable block center right coin scattered enemy top left climbable block left right climbable block none,level135_patch3,3444,4
lode_runner,16,ground border maze breakable block central blocks climbable blocks right mid climbable block left coin left enemy,level135_patch3_flip,3445,4
lode_runner,16,ground border breakable block blocks center right climbable block right climbable block top coin scattered enemy left center,level135_patch4,3446,4
lode_runner,16,ground border breakable block central blocks climbable blocks left and right climbable blocks none coin scattered enemy,level135_patch4_flip,3447,5
lode_runner,16,ground bottom left breakable block mid climbable block right climbable block top coin top,level136_patch1,3448,2
lode_runner,16,ground bottom left climbable block center coin top left and mid right,level136_patch1_flip,3449,3
lode_runner,16,ground bottom band climbable block left center coin top left enemy top center,level136_patch2,3450,4
lode_runner,16,ground bottom platform climbable block left coin top left enemy top left,level136_patch2_flip,3451,3
lode_runner,16,ground left block climbable block mid right edge coin top left enemy top left,level136_patch3,3452,1
lode_runner,16,ground bottom left climbable block left climbable block top coin top breakable block right,level136_patch3_flip,3453,2
lode_runner,16,ground left platforms climbable block right climbable block mid coin center enemy left,level136_patch4,3454,4
lode_runner,16,ground bottom platform climbable block left climbable block diagonal up right coin top left enemy right,level136_patch4_flip,3455,2
lode_runner,16,ground top band climbable block left climbable block right coin scattered enemy left,level137_patch1,3456,3
lode_runner,16,ground border top left climbable block climbable block coin scattered enemy center,level137_patch1_flip,3457,3
lode_runner,16,ground top platform climbable blocks center right coin scattered left enemy top center,level137_patch2,3458,3
lode_runner,16,ground top band breakable block center climbable block left climbable block center coin scattered enemy center,level137_patch2_flip,3459,3
lode_runner,16,ground bottom platform breakable block scattered mid right climbable block left climbable block center coin scattered enemy left,level137_patch3,3460,5
lode_runner,16,ground bottom band climbable blocks left and center climbable blocks mid right coin scattered enemy top center,level137_patch3_flip,3461,3
lode_runner,16,ground bottom left climbable block center climbable block top coin scattered enemy top center,level137_patch4,3462,4
lode_runner,16,ground bottom band climbable block center climbable block left coin scattered enemy top left,level137_patch4_flip,3463,4
lode_runner,16,ground border breakable block center platforms climbable blocks top center left climbable block left coin scattered enemy,level138_patch1,3464,2
lode_runner,16,ground left platform climbable block center climbable block top coin right enemypink person scattered,level138_patch1_flip,3465,3
lode_runner,16,ground left and bottom breakable block mid climbable block right coin scattered enemy,level138_patch2,3466,3
lode_runner,16,ground bottom left and right platforms climbable block upper left coin mid enemy right,level138_patch2_flip,3467,3
lode_runner,16,ground border breakable block center right coin scattered enemy top left climbable block top climbable block left,level138_patch3,3468,4
lode_runner,16,ground platforms left and right climbable blocks center climbable block top coin scattered enemy right,level138_patch3_flip,3469,4
lode_runner,16,ground base wide breakable block left center climbable block left climbable block right coin scattered enemy center,level138_patch4,3470,3
lode_runner,16,ground platforms stacked center left climbable block left climbable block left coin scattered top and mid enemy pink person,level138_patch4_flip,3471,3
lode_runner,16,ground top border climbable block left climbable block top left breakable block left coin mid enemy right,level139_patch1,3472,3
lode_runner,16,climbable block left edge climbable block top right coin bottom left ground platforms enemy right,level139_patch1_flip,3473,4
lode_runner,16,ground border walls breakable block central shaft climbable block right climbable block top coin scattered enemy left,level139_patch2,3474,2
lode_runner,16,ground left platform climbable block center climbable block right breakable block top coin scattered enemypink person,level139_patch2_flip,3475,4
lode_runner,16,ground border breakable block left center climbable block top left climbable block left coin top center enemy center,level139_patch3,3476,3
lode_runner,16,ground border breakable block right cluster climbable block left climbable block mid coin top enemy center,level139_patch3_flip,3477,2
lode_runner,16,ground border breakable block scattered center climbable block vertical climbable block left coin top right enemy bottom left,level139_patch4,3478,4
lode_runner,16,ground platforms left and right climbable block center climbable block mid right coin left enemy upper left,level139_patch4_flip,3479,3
lode_runner,16,ground border breakable block blocks climbable blocks columns climbable blocks sparse coin scattered enemy top right,level13_patch1,3480,4
lode_runner,16,ground border breakable block blocks center climbable blocks left right climbable blocks mid coin scattered enemy top,level13_patch1_flip,3481,4
lode_runner,16,ground border breakable block blocks climbable blocks columns climbable blocks top coin scattered enemy top center,level13_patch2,3482,4
lode_runner,16,ground border central climbable blocks climbable blocks across coin scattered enemy top center,level13_patch2_flip,3483,3
lode_runner,16,ground border breakable block blocks top left climbable block columns climbable blocks left coin right enemy right,level13_patch3,3484,3
lode_runner,16,ground border top and bottom climbable blocks left and right coin top left enemy left middle,level13_patch3_flip,3485,3
lode_runner,16,ground border breakable block columns climbable blocks left center right coin row mid enemy center,level13_patch4,3486,3
lode_runner,16,ground border top and sides climbable blocks vertical columns coin row mid right enemy center diggable,level13_patch4_flip,3487,3
lode_runner,16,ground left platform climbable block center climbable block top coin right enemy top,level140_patch1,3488,4
lode_runner,16,ground left and bottom platforms climbable block center climbable block top coin left enemy top center,level140_patch1_flip,3489,3
lode_runner,16,ground border platforms climbable blocks center right climbable block top coin left enemy top left,level140_patch2,3490,2
lode_runner,16,ground left platform climbable block center climbable block top coin center enemypink person top right,level140_patch2_flip,3491,3
lode_runner,16,ground border breakable block central blocks climbable blocks left and right climbable block top,level140_patch3,3492,4
lode_runner,16,ground border top left climbable blocks left climbable blocks mid coin scattered enemy pink,level140_patch3_flip,3493,3
lode_runner,16,ground border platforms breakable block center climbable block right climbable block left coin left enemy left,level140_patch4,3494,4
lode_runner,16,ground border climbable blocks left right breakable block central platforms coin scattered enemy right middle,level140_patch4_flip,3495,2
lode_runner,16,ground top right platform breakable block above climbable block center climbable block left coin mid enemy top,level141_patch1,3496,2
lode_runner,16,ground top left and right platforms climbable block center climbable block upper left coin mid left and mid right,level141_patch1_flip,3497,3
lode_runner,16,ground top left climbable block right climbable block mid coin scattered enemy top right,level141_patch2,3498,3
lode_runner,16,ground top right platform climbable block left climbable block mid coin lower enemy top left,level141_patch2_flip,3499,2
lode_runner,16,ground bottom left breakable block mound center climbable block left coin scattered mid enemy top,level141_patch3,3500,4
lode_runner,16,ground bottom left slope breakable block above climbable block center climbable block top coin scattered enemy none,level141_patch3_flip,3501,2
lode_runner,16,ground bottom left climbable block right edge coin mid climbable block top breakable block,level141_patch4,3502,2
lode_runner,16,ground bottom center breakable block scattered mid climbable blocks left coin mid,level141_patch4_flip,3503,3
