game,data_size,instruction,filename,embedding_idx,difficulty
the_legend_of_zelda,16,square floor room with central block cluster and bottom door,level8-2-map46_patch1,2660,1
the_legend_of_zelda,16,square wall border floor grid central blocks door bottom,level8-2-map46_patch1_flip,2661,1
the_legend_of_zelda,16,large open floor room with central block cluster and right wall door,level8-2-map46_patch1_rot90,2662,1
the_legend_of_zelda,16,square floor room with central block cluster,level8-2-map46_patch1_rot90_flip,2663,1
the_legend_of_zelda,16,diagonal wall band across floor with doors top and bottom,level8-2-map48_patch1,2664,2
the_legend_of_zelda,16,large floor room with diagonal block patterns and two door openings,level8-2-map48_patch1_flip,2665,1
the_legend_of_zelda,16,floor grid with diagonal wall x pattern centered,level8-2-map48_patch1_rot90,2666,3
the_legend_of_zelda,16,diagonal wall stripes across open floor with side doors,level8-2-map48_patch1_rot90_flip,2667,1
the_legend_of_zelda,16,waterfloor maze corridors with scattered blocks inside walls,level8-2-map49_patch1,2668,2
the_legend_of_zelda,16,waterfloor maze corridors around central blocks,level8-2-map49_patch1_flip,2669,3
the_legend_of_zelda,16,waterfloor spiral around central blocks within outer wall ring,level8-2-map49_patch1_rot90,2670,4
the_legend_of_zelda,16,waterfloor spiral path around central floor blocks,level8-2-map49_patch1_rot90_flip,2671,2
the_legend_of_zelda,16,large open floor room with four monsters near corners and side doors,level8-2-map4_patch1,2672,1
the_legend_of_zelda,16,four monsters near corners on open floor with surrounding wall,level8-2-map4_patch1_flip,2673,2
the_legend_of_zelda,16,square floor room with four monsters near corners and wall border,level8-2-map4_patch1_rot90,2674,1
the_legend_of_zelda,16,square floor room with wall border and four monsters near corners,level8-2-map4_patch1_rot90_flip,2675,1
the_legend_of_zelda,16,square floor with central block grid and side doors,level8-2-map50_patch1,2676,1
the_legend_of_zelda,16,large open floor with central horizontal wall band,level8-2-map50_patch1_flip,2677,1
the_legend_of_zelda,16,central vertical wall corridor dividing open floor area,level8-2-map50_patch1_rot90,2678,1
the_legend_of_zelda,16,rectangular floor grid with central vertical wall column,level8-2-map50_patch1_rot90_flip,2679,1
the_legend_of_zelda,16,square floor with central block cluster and surrounding wall border,level8-2-map51_patch1,2680,1
the_legend_of_zelda,16,central block cluster on floor with surrounding wall border,level8-2-map51_patch1_flip,2681,1
the_legend_of_zelda,16,central block cluster on floor within walled square,level8-2-map51_patch1_rot90,2682,1
the_legend_of_zelda,16,central block cluster on floor with bottom wall strip,level8-2-map51_patch1_rot90_flip,2683,1
the_legend_of_zelda,16,large open floor room enclosed by wall with door on right,level8-2-map52_patch1,2684,1
the_legend_of_zelda,16,large central floor room surrounded by wall with left door,level8-2-map52_patch1_flip,2685,1
the_legend_of_zelda,16,floor ring corridor around central block area,level8-2-map52_patch1_rot90,2686,1
the_legend_of_zelda,16,wall border enclosing large central floor area,level8-2-map52_patch1_rot90_flip,2687,1
the_legend_of_zelda,16,floor grid with scattered blocks and central wall ring,level8-2-map53_patch1,2688,1
the_legend_of_zelda,16,central block cluster surrounded by floor and outer wall,level8-2-map53_patch1_flip,2689,1
the_legend_of_zelda,16,rectangular wall border with central block ring corridor of floor,level8-2-map53_patch1_rot90,2690,1
the_legend_of_zelda,16,large floor room with central block ring corridor,level8-2-map53_patch1_rot90_flip,2691,1
the_legend_of_zelda,16,open floor with blocks forming curved diagonal band on right,level8-2-map54_patch1,2692,1
the_legend_of_zelda,16,square floor room with wall border and scattered blocks left side,level8-2-map54_patch1_flip,2693,1
the_legend_of_zelda,16,floor grid with diagonal wall bands and central door openings,level8-2-map54_patch1_rot90,2694,1
the_legend_of_zelda,16,floor with two diagonal block zigzags across center walls border door right,level8-2-map54_patch1_rot90_flip,2695,1
the_legend_of_zelda,16,square floor room with two central blocks and doors north south,level8-2-map56_patch1,2696,1
the_legend_of_zelda,16,square floor room enclosed by wall with two door opposite and two central block,level8-2-map56_patch1_flip,2697,1
the_legend_of_zelda,16,square floor room with central blocks and side doors,level8-2-map56_patch1_rot90,2698,1
the_legend_of_zelda,16,square floor with central vertical wall and two side doors,level8-2-map56_patch1_rot90_flip,2699,1
the_legend_of_zelda,16,spiral waterfloor channel inside square floor with outer wall,level8-2-map5_patch1,2700,2
the_legend_of_zelda,16,water corridor spiral inside floor with surrounding wall,level8-2-map5_patch1_flip,2701,3
the_legend_of_zelda,16,spiral wall corridor with waterfloor channel inside,level8-2-map5_patch1_rot90,2702,2
the_legend_of_zelda,16,water corridor loop around central floor pillar,level8-2-map5_patch1_rot90_flip,2703,2
the_legend_of_zelda,16,square floor room with four monster pairs around central blocks and two doors,level8-2-map64_patch1,2704,2
the_legend_of_zelda,16,square floor room with central blocks and monsters in rows and two doors,level8-2-map64_patch1_flip,2705,3
the_legend_of_zelda,16,open floor with scattered monsters and one block cluster right center,level8-2-map64_patch1_rot90,2706,2
the_legend_of_zelda,16,square floor ring with central floor area containing monsters in grid,level8-2-map64_patch1_rot90_flip,2707,3
the_legend_of_zelda,16,four monsters near corners in open floor room with surrounding wall,level8-2-map6_patch1,2708,1
the_legend_of_zelda,16,open floor room with four monsters near corners and surrounding wall,level8-2-map6_patch1_flip,2709,1
the_legend_of_zelda,16,large square floor room with four monsters near corners,level8-2-map6_patch1_rot90,2710,1
the_legend_of_zelda,16,square floor room enclosed by wall with four monsters near corners,level8-2-map6_patch1_rot90_flip,2711,2
the_legend_of_zelda,16,checkerboard floor with scattered block clusters in diagonal pattern,level8-2-map7_patch1,2712,1
the_legend_of_zelda,16,floor with diagonal block bands across open area,level8-2-map7_patch1_flip,2713,1
the_legend_of_zelda,16,square floor with diagonal wall corridors and central blocks,level8-2-map7_patch1_rot90,2714,2
the_legend_of_zelda,16,diagonal wall zigzag across open floor,level8-2-map7_patch1_rot90_flip,2715,3
the_legend_of_zelda,16,open floor room with two monsters centered and one door bottom,level8-2-map8_patch1,2716,1
the_legend_of_zelda,16,large open floor room with two monsters center and door bottom,level8-2-map8_patch1_flip,2717,1
the_legend_of_zelda,16,open floor room with two monsters centered and door on right wall,level8-2-map8_patch1_rot90,2718,1
the_legend_of_zelda,16,large open floor room with two monsters centered and one door on left wall,level8-2-map8_patch1_rot90_flip,2719,2
the_legend_of_zelda,16,large square floor room enclosed by wall with one door on top and right,level8-2-map9_patch1,2720,1
the_legend_of_zelda,16,square floor room enclosed by wall with central block,level8-2-map9_patch1_flip,2721,1
the_legend_of_zelda,16,large square floor room enclosed by wall with central stair,level8-2-map9_patch1_rot90,2722,1
the_legend_of_zelda,16,large open floor room surrounded by wall,level8-2-map9_patch1_rot90_flip,2723,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings top and bottom,level9-1-map10_patch1,2724,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings top and bottom,level9-1-map10_patch1_flip,2725,1
the_legend_of_zelda,16,large square floor room surrounded by wall with two opposite door openings,level9-1-map10_patch1_rot90,2726,1
the_legend_of_zelda,16,large central floor square surrounded by wall ring and inner block border,level9-1-map10_patch1_rot90_flip,2727,1
the_legend_of_zelda,16,large central floor room surrounded by wall with door openings top bottom right,level9-1-map11_patch1,2728,1
the_legend_of_zelda,16,large central floor room enclosed by wall with two door openings,level9-1-map11_patch1_flip,2729,1
the_legend_of_zelda,16,floor ring around central wall block area,level9-1-map11_patch1_rot90,2730,1
the_legend_of_zelda,16,large square floor ring around central block with outer wall border,level9-1-map11_patch1_rot90_flip,2731,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings,level9-1-map12_patch1,2732,1
the_legend_of_zelda,16,large open floor room enclosed by wall with single door opening on right,level9-1-map12_patch1_flip,2733,1
the_legend_of_zelda,16,large open floor room enclosed by wall with single door on right and stair bottom center,level9-1-map12_patch1_rot90,2734,1
the_legend_of_zelda,16,large open floor room enclosed by wall with one door opening,level9-1-map12_patch1_rot90_flip,2735,1
the_legend_of_zelda,16,central floor diamond with scattered blocks and one door on right wall,level9-1-map13_patch1,2736,1
the_legend_of_zelda,16,square floor arena with scattered blocks and central stair,level9-1-map13_patch1_flip,2737,2
the_legend_of_zelda,16,square floor ring with inner floor and central stair,level9-1-map13_patch1_rot90,2738,1
the_legend_of_zelda,16,rectangular floor with central spiral wall corridor and one stair,level9-1-map13_patch1_rot90_flip,2739,2
the_legend_of_zelda,16,central water surrounded by floor ring and outer wall,level9-1-map14_patch1,2740,1
the_legend_of_zelda,16,square wall ring with central water pool,level9-1-map14_patch1_flip,2741,2
the_legend_of_zelda,16,water pool centered surrounded by floor ring and outer wall,level9-1-map14_patch1_rot90,2742,2
the_legend_of_zelda,16,waterfloor loop around central floor block column,level9-1-map14_patch1_rot90_flip,2743,2
the_legend_of_zelda,16,large square floor room enclosed by wall with doors centered on each side,level9-1-map15_patch1,2744,1
the_legend_of_zelda,16,rectangular floor room enclosed by wall with door openings top and bottom,level9-1-map15_patch1_flip,2745,1
the_legend_of_zelda,16,large square floor room with central stair and side doors,level9-1-map15_patch1_rot90,2746,1
the_legend_of_zelda,16,large square floor room with central stair and side doors,level9-1-map15_patch1_rot90_flip,2747,1
the_legend_of_zelda,16,open floor with evenly spaced blocks in grid pattern,level9-1-map16_patch1,2748,2
the_legend_of_zelda,16,open floor with evenly spaced blocks in grid pattern,level9-1-map16_patch1_flip,2749,1
the_legend_of_zelda,16,open floor with four central blocks in square pattern surrounded by wall,level9-1-map16_patch1_rot90,2750,2
the_legend_of_zelda,16,floor with diagonal block stripes across open area,level9-1-map16_patch1_rot90_flip,2751,3
the_legend_of_zelda,16,central block cluster on floor surrounded by wall border,level9-1-map17_patch1,2752,1
the_legend_of_zelda,16,square floor with central diamond wall and one monster,level9-1-map17_patch1_flip,2753,1
the_legend_of_zelda,16,central block cluster with one monster on floor,level9-1-map17_patch1_rot90,2754,1
the_legend_of_zelda,16,central block cluster on open floor surrounded by wall,level9-1-map17_patch1_rot90_flip,2755,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two doors top and bottom,level9-1-map18_patch1,2756,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings top and bottom,level9-1-map18_patch1_flip,2757,1
the_legend_of_zelda,16,large open floor room surrounded by wall with two opposite door openings,level9-1-map18_patch1_rot90,2758,1
the_legend_of_zelda,16,large square floor enclosed by wall with inner block border and left block column,level9-1-map18_patch1_rot90_flip,2759,1
the_legend_of_zelda,16,rectangular floor arena with two central block clusters and surrounding wall with door openings,level9-1-map19_patch1,2760,1
the_legend_of_zelda,16,floor room with wall border and two block clusters near center,level9-1-map19_patch1_flip,2761,1
the_legend_of_zelda,16,square floor room with four central blocks and two wall openings,level9-1-map19_patch1_rot90,2762,1
the_legend_of_zelda,16,square floor room with wall border and two central block clusters,level9-1-map19_patch1_rot90_flip,2763,1
the_legend_of_zelda,16,square floor ring with central water spiral around floor block island,level9-1-map20_patch1,2764,2
the_legend_of_zelda,16,floor ring with central water u around floor block island,level9-1-map20_patch1_flip,2765,1
the_legend_of_zelda,16,waterfloor forms large c shape around central floor blocks within walls,level9-1-map20_patch1_rot90,2766,1
the_legend_of_zelda,16,water spiral around central floor blocks within wall border,level9-1-map20_patch1_rot90_flip,2767,1
the_legend_of_zelda,16,water maze corridors within walls and floor,level9-1-map21_patch1,2768,2
the_legend_of_zelda,16,winding floor corridors with water pools on left and central blocks,level9-1-map21_patch1_flip,2769,2
the_legend_of_zelda,16,water channels form spiral maze around central floor blocks,level9-1-map21_patch1_rot90,2770,3
the_legend_of_zelda,16,waterfloor forms central s shaped corridor within floor and wall border,level9-1-map21_patch1_rot90_flip,2771,2
the_legend_of_zelda,16,central vertical wall corridor with symmetric side blocks,level9-1-map22_patch1,2772,1
the_legend_of_zelda,16,square floor room with central wall column and side doors,level9-1-map22_patch1_flip,2773,2
the_legend_of_zelda,16,large square floor enclosed by wall with central block band,level9-1-map22_patch1_rot90,2774,2
the_legend_of_zelda,16,square floor room with central block cluster and surrounding wall,level9-1-map22_patch1_rot90_flip,2775,1
the_legend_of_zelda,16,square floor room with four doors centered on each wall,level9-1-map23_patch1,2776,1
the_legend_of_zelda,16,large square floor room with four wall doors and two central blocks,level9-1-map23_patch1_flip,2777,1
the_legend_of_zelda,16,square floor room with border wall and four inner blocks and two side doors,level9-1-map23_patch1_rot90,2778,1
the_legend_of_zelda,16,open floor room with four central blocks and two side doors,level9-1-map23_patch1_rot90_flip,2779,1
the_legend_of_zelda,16,square floor room enclosed by wall with two central blocks,level9-1-map24_patch1,2780,1
the_legend_of_zelda,16,open floor room with border wall and two central blocks,level9-1-map24_patch1_flip,2781,1
the_legend_of_zelda,16,square floor room enclosed by wall with two central blocks,level9-1-map24_patch1_rot90,2782,1
the_legend_of_zelda,16,floor ring around central block column,level9-1-map24_patch1_rot90_flip,2783,1
the_legend_of_zelda,16,large open floor room with surrounding wall and single door at bottom,level9-1-map25_patch1,2784,1
the_legend_of_zelda,16,large square floor enclosed by wall with door at bottom center,level9-1-map25_patch1_flip,2785,1
the_legend_of_zelda,16,square floor room with central block cluster and right wall door,level9-1-map25_patch1_rot90,2786,1
the_legend_of_zelda,16,large open floor room with central wall pillar and left door,level9-1-map25_patch1_rot90_flip,2787,1
the_legend_of_zelda,16,square room with inner wall ring and two door openings,level9-1-map26_patch1,2788,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings top and bottom,level9-1-map26_patch1_flip,2789,1
the_legend_of_zelda,16,large open floor square enclosed by wall with two opposite door openings,level9-1-map26_patch1_rot90,2790,2
the_legend_of_zelda,16,square floor arena surrounded by wall with inner block ring,level9-1-map26_patch1_rot90_flip,2791,1
the_legend_of_zelda,16,central wall blob with four monsters on floor and door bottom,level9-1-map27_patch1,2792,1
the_legend_of_zelda,16,central wall blob with scattered monsters on floor,level9-1-map27_patch1_flip,2793,2
the_legend_of_zelda,16,square floor ring around central wall void with scattered monsters,level9-1-map27_patch1_rot90,2794,3
the_legend_of_zelda,16,floor ring around central water with scattered monsters,level9-1-map27_patch1_rot90_flip,2795,3
the_legend_of_zelda,16,large floor room with central water strip,level9-1-map28_patch1,2796,2
the_legend_of_zelda,16,square floor room with wall border and central water strip,level9-1-map28_patch1_flip,2797,2
the_legend_of_zelda,16,large floor room with three vertical wall pillars in center,level9-1-map28_patch1_rot90,2798,1
the_legend_of_zelda,16,three vertical water channels separated by floor corridors inside walls,level9-1-map28_patch1_rot90_flip,2799,2
the_legend_of_zelda,16,square wall border enclosing central water pool with surrounding floor,level9-1-map29_patch1,2800,2
the_legend_of_zelda,16,square wall border with central water pool and surrounding floor ring,level9-1-map29_patch1_flip,2801,2
the_legend_of_zelda,16,rectangular wall ring with central water pool and surrounding floor,level9-1-map29_patch1_rot90,2802,2
the_legend_of_zelda,16,water ring around central floor corridor,level9-1-map29_patch1_rot90_flip,2803,2
the_legend_of_zelda,16,large floor room with central water column and bottom door,level9-1-map2_patch1,2804,1
the_legend_of_zelda,16,square floor ring with inner wall and central water column,level9-1-map2_patch1_flip,2805,1
the_legend_of_zelda,16,central water strip in open floor room with surrounding wall,level9-1-map2_patch1_rot90,2806,1
the_legend_of_zelda,16,square floor room with central water pool,level9-1-map2_patch1_rot90_flip,2807,2
the_legend_of_zelda,16,large central floor room surrounded by wall border,level9-1-map30_patch1,2808,1
the_legend_of_zelda,16,large central floor room surrounded by wall border,level9-1-map30_patch1_flip,2809,1
the_legend_of_zelda,16,floor ring corridor around central wall block area,level9-1-map30_patch1_rot90,2810,1
the_legend_of_zelda,16,square wall border enclosing large central floor area,level9-1-map30_patch1_rot90_flip,2811,1
the_legend_of_zelda,16,square floor enclosed by wall with door at top,level9-1-map31_patch1,2812,1
the_legend_of_zelda,16,square floor room enclosed by wall with door at top,level9-1-map31_patch1_flip,2813,1
the_legend_of_zelda,16,large open floor room surrounded by wall with left door,level9-1-map31_patch1_rot90,2814,1
the_legend_of_zelda,16,large open floor room surrounded by wall with right door,level9-1-map31_patch1_rot90_flip,2815,1
the_legend_of_zelda,16,open floor room with two monsters near center and door bottom,level9-1-map32_patch1,2816,1
the_legend_of_zelda,16,open floor room with two monsters centered and door at bottom,level9-1-map32_patch1_flip,2817,1
the_legend_of_zelda,16,open floor room with two monsters center and right wall door,level9-1-map32_patch1_rot90,2818,1
the_legend_of_zelda,16,open floor room with two monsters centered vertically,level9-1-map32_patch1_rot90_flip,2819,1
the_legend_of_zelda,16,waterfloor maze corridors around central blocks with doors north south,level9-1-map33_patch1,2820,2
the_legend_of_zelda,16,waterfloor maze corridors with central blocks and two doors,level9-1-map33_patch1_flip,2821,2
the_legend_of_zelda,16,central waterfloor spiral with scattered blocks inside walled square room,level9-1-map33_patch1_rot90,2822,3
the_legend_of_zelda,16,waterfloor winding central corridor surrounded by floor blocks and outer wall,level9-1-map33_patch1_rot90_flip,2823,4
the_legend_of_zelda,16,rectangular floor room enclosed by wall with door top and door bottom,level9-1-map34_patch1,2824,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two door openings top and bottom,level9-1-map34_patch1_flip,2825,1
the_legend_of_zelda,16,large open floor room with two side doors and surrounding wall,level9-1-map34_patch1_rot90,2826,1
the_legend_of_zelda,16,large square floor room surrounded by wall with two side doors,level9-1-map34_patch1_rot90_flip,2827,1
the_legend_of_zelda,16,square floor ring with four monsters and two central blocks,level9-1-map35_patch1,2828,1
the_legend_of_zelda,16,square floor ring with four monsters and two central block pillars,level9-1-map35_patch1_flip,2829,1
the_legend_of_zelda,16,central wall maze with four monsters near corners,level9-1-map35_patch1_rot90,2830,3
the_legend_of_zelda,16,square floor ring with central block maze and four monsters near corners,level9-1-map35_patch1_rot90_flip,2831,2
the_legend_of_zelda,16,large central floor room surrounded by wall border,level9-1-map36_patch1,2832,1
the_legend_of_zelda,16,large central floor room surrounded by wall border,level9-1-map36_patch1_flip,2833,1
the_legend_of_zelda,16,floor ring around central wall block area,level9-1-map36_patch1_rot90,2834,1
the_legend_of_zelda,16,square wall border with central floor area,level9-1-map36_patch1_rot90_flip,2835,2
the_legend_of_zelda,16,large open floor room enclosed by wall with one door on right and one door bottom,level9-1-map37_patch1,2836,1
the_legend_of_zelda,16,large open floor room bordered by wall with two door openings,level9-1-map37_patch1_flip,2837,1
the_legend_of_zelda,16,large open floor square surrounded by wall,level9-1-map37_patch1_rot90,2838,1
the_legend_of_zelda,16,large square floor area enclosed by wall with left door,level9-1-map37_patch1_rot90_flip,2839,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two side door openings,level9-1-map38_patch1,2840,1
the_legend_of_zelda,16,large square floor room enclosed by wall with two side door openings,level9-1-map38_patch1_flip,2841,1
the_legend_of_zelda,16,large open floor room enclosed by wall with two door openings top and bottom,level9-1-map38_patch1_rot90,2842,1
the_legend_of_zelda,16,large open floor room enclosed by wall with two door openings,level9-1-map38_patch1_rot90_flip,2843,1
the_legend_of_zelda,16,large rectangular floor room enclosed by wall with door at bottom,level9-1-map39_patch1,2844,1
the_legend_of_zelda,16,square floor room enclosed by wall with central block field and bottom door,level9-1-map39_patch1_flip,2845,1
the_legend_of_zelda,16,wall border with inner ring of blocks around central floor area,level9-1-map39_patch1_rot90,2846,2
the_legend_of_zelda,16,large open floor room bordered by wall with block ring and door opening,level9-1-map39_patch1_rot90_flip,2847,1
the_legend_of_zelda,16,large floor room enclosed by wall with door at bottom center,level9-1-map3_patch1,2848,1
the_legend_of_zelda,16,large open floor room enclosed by wall with single door bottom,level9-1-map3_patch1_flip,2849,1
the_legend_of_zelda,16,large central floor room surrounded by wall ring with door opening bottom,level9-1-map3_patch1_rot90,2850,1
the_legend_of_zelda,16,square wall ring with central floor area and two door openings,level9-1-map3_patch1_rot90_flip,2851,1
the_legend_of_zelda,16,square floor room with central block cluster and doors north south,level9-1-map40_patch1,2852,1
the_legend_of_zelda,16,square floor arena with central blocks and two door openings opposite,level9-1-map40_patch1_flip,2853,1
the_legend_of_zelda,16,square floor room with central block cluster and side doors,level9-1-map40_patch1_rot90,2854,1
the_legend_of_zelda,16,square floor room with central block cluster and side doors,level9-1-map40_patch1_rot90_flip,2855,1
the_legend_of_zelda,16,square wall border with central water pool and surrounding floor ring,level9-1-map41_patch1,2856,1
the_legend_of_zelda,16,square wall border with central water pool surrounded by floor,level9-1-map41_patch1_flip,2857,2
the_legend_of_zelda,16,water pool centered surrounded by floor ring and outer wall,level9-1-map41_patch1_rot90,2858,2
the_legend_of_zelda,16,waterfloor rectangular pool centered within floor corridor and wall border,level9-1-map41_patch1_rot90_flip,2859,2
the_legend_of_zelda,16,floor grid with diagonal wall bands across center,level9-1-map42_patch1,2860,1
the_legend_of_zelda,16,square floor room with diagonal block lines and doors top bottom,level9-1-map42_patch1_flip,2861,1
the_legend_of_zelda,16,open floor with diagonal wall x pattern and side doors,level9-1-map42_patch1_rot90,2862,2
the_legend_of_zelda,16,diagonal wall bands across open floor with side doors and bottom door,level9-1-map42_patch1_rot90_flip,2863,1
the_legend_of_zelda,16,large open floor with wall border and right side block cluster near door,level9-1-map43_patch1,2864,1
the_legend_of_zelda,16,square floor bordered by wall with diagonal blocks and two doors on left,level9-1-map43_patch1_flip,2865,2
the_legend_of_zelda,16,floor grid with scattered blocks and one door on top wall,level9-1-map43_patch1_rot90,2866,2
the_legend_of_zelda,16,floor grid with central block diamond and top monster,level9-1-map43_patch1_rot90_flip,2867,1
the_legend_of_zelda,16,open floor room with two monsters centered and door at bottom,level9-1-map44_patch1,2868,1
the_legend_of_zelda,16,open floor room with two monsters centered and door at bottom wall,level9-1-map44_patch1_flip,2869,1
the_legend_of_zelda,16,open floor room with two monsters centered and right wall door,level9-1-map44_patch1_rot90,2870,1
the_legend_of_zelda,16,large open floor room with two monsters centered vertically,level9-1-map44_patch1_rot90_flip,2871,1
the_legend_of_zelda,16,square floor with diagonal block lattice and doors top bottom,level9-1-map45_patch1,2872,1
the_legend_of_zelda,16,diagonal block bands across open floor with doors top and bottom,level9-1-map45_patch1_flip,2873,3
the_legend_of_zelda,16,square floor grid with diagonal wall cross and central open floor,level9-1-map45_patch1_rot90,2874,3
the_legend_of_zelda,16,floor grid with central diagonal block chain and side doors,level9-1-map45_patch1_rot90_flip,2875,1
the_legend_of_zelda,16,central stair surrounded by blocks on open floor,level9-1-map46_patch1,2876,1
the_legend_of_zelda,16,central diamond wall with door on floor grid,level9-1-map46_patch1_flip,2877,1
the_legend_of_zelda,16,central block cluster on floor with surrounding wall border,level9-1-map46_patch1_rot90,2878,1
the_legend_of_zelda,16,central block cluster on floor surrounded by wall border,level9-1-map46_patch1_rot90_flip,2879,1
the_legend_of_zelda,16,large open floor room with border wall and two door openings,level9-1-map47_patch1,2880,2
the_legend_of_zelda,16,rectangular floor room with border wall and two door openings top bottom,level9-1-map47_patch1_flip,2881,1
the_legend_of_zelda,16,central water column with floor blocks around and side doors,level9-1-map47_patch1_rot90,2882,1
the_legend_of_zelda,16,central water channel with surrounding floor and outer wall,level9-1-map47_patch1_rot90_flip,2883,2
the_legend_of_zelda,16,square wall border with central water pool,level9-1-map48_patch1,2884,2
the_legend_of_zelda,16,square wall border with central water pool surrounded by floor,level9-1-map48_patch1_flip,2885,2
the_legend_of_zelda,16,square floor ring around central water pool,level9-1-map48_patch1_rot90,2886,2
the_legend_of_zelda,16,water ring around central floor corridor within walls,level9-1-map48_patch1_rot90_flip,2887,2
the_legend_of_zelda,16,central stair surrounded by blocks on open floor,level9-1-map4_patch1,2888,1
the_legend_of_zelda,16,square floor with central diamond wall and one monster inside,level9-1-map4_patch1_flip,2889,1
the_legend_of_zelda,16,central diamond of floor with blocks inside surrounded by floor,level9-1-map4_patch1_rot90,2890,1
the_legend_of_zelda,16,central block cluster surrounded by open floor within outer wall,level9-1-map4_patch1_rot90_flip,2891,1
the_legend_of_zelda,16,square floor arena with central block cluster and four doors,level9-1-map50_patch1,2892,1
the_legend_of_zelda,16,square floor arena with central block diamond and four doors,level9-1-map50_patch1_flip,2893,1
the_legend_of_zelda,16,large square floor bordered by wall with central block cluster and one monster,level9-1-map50_patch1_rot90,2894,1
the_legend_of_zelda,16,square floor with central block cluster and four wall openings,level9-1-map50_patch1_rot90_flip,2895,1
the_legend_of_zelda,16,large central floor room surrounded by wall with side door openings,level9-1-map51_patch1,2896,1
the_legend_of_zelda,16,large central floor room surrounded by wall with outer floor border,level9-1-map51_patch1_flip,2897,1
the_legend_of_zelda,16,square wall border with large central floor void,level9-1-map51_patch1_rot90,2898,2
the_legend_of_zelda,16,square wall ring enclosing empty floor area,level9-1-map51_patch1_rot90_flip,2899,1
the_legend_of_zelda,16,large open floor room with scattered blocks on right side,level9-1-map52_patch1,2900,1
the_legend_of_zelda,16,square floor room with diagonal block cluster and four doors,level9-1-map52_patch1_flip,2901,1
the_legend_of_zelda,16,blocks form diagonal stripes across floor with central door,level9-1-map52_patch1_rot90,2902,2
the_legend_of_zelda,16,open floor with scattered blocks and one monster near top,level9-1-map52_patch1_rot90_flip,2903,1
the_legend_of_zelda,16,open floor with scattered blocks inside surrounding wall,level9-1-map53_patch1,2904,2
the_legend_of_zelda,16,large square floor room enclosed by wall with four inner blocks and top door,level9-1-map53_patch1_flip,2905,1
the_legend_of_zelda,16,large square floor room enclosed by wall with four central blocks,level9-1-map53_patch1_rot90,2906,1
the_legend_of_zelda,16,floor with two diagonal block bands across center,level9-1-map53_patch1_rot90_flip,2907,3
the_legend_of_zelda,16,large floor room with central horizontal water strip,level9-1-map54_patch1,2908,2
the_legend_of_zelda,16,large floor room with central horizontal water strip,level9-1-map54_patch1_flip,2909,1
the_legend_of_zelda,16,central vertical water channel dividing two floor rooms with walls,level9-1-map54_patch1_rot90,2910,1
the_legend_of_zelda,16,large floor room with central water column between walls,level9-1-map54_patch1_rot90_flip,2911,3
the_legend_of_zelda,16,large central floor room surrounded by wall with door openings,level9-1-map55_patch1,2912,1
the_legend_of_zelda,16,large central floor room surrounded by wall with doors top and bottom,level9-1-map55_patch1_flip,2913,1
the_legend_of_zelda,16,square floor ring around central wall area with two door openings,level9-1-map55_patch1_rot90,2914,2
the_legend_of_zelda,16,large central floor room surrounded by wall ring with two side doors and bottom door,level9-1-map55_patch1_rot90_flip,2915,2
the_legend_of_zelda,16,large open floor with wall border and right side block cluster near door,level9-1-map58_patch1,2916,1
the_legend_of_zelda,16,open floor with diagonal blocks from left to center and a door on left wall,level9-1-map58_patch1_flip,2917,1
the_legend_of_zelda,16,floor grid with scattered blocks and one door on top wall,level9-1-map58_patch1_rot90,2918,2
the_legend_of_zelda,16,floor with central block diamond and top monster,level9-1-map58_patch1_rot90_flip,2919,2
the_legend_of_zelda,16,central block cluster surrounded by open floor within outer wall,level9-1-map5_patch1,2920,1
the_legend_of_zelda,16,central block cluster on floor with surrounding wall border,level9-1-map5_patch1_flip,2921,1
the_legend_of_zelda,16,central block cluster with door on floor grid,level9-1-map5_patch1_rot90,2922,1
the_legend_of_zelda,16,central stair surrounded by blocks on open floor,level9-1-map5_patch1_rot90_flip,2923,1
the_legend_of_zelda,16,open floor room with scattered blocks and one door on wall,level9-1-map60_patch1,2924,1
the_legend_of_zelda,16,large square floor with scattered blocks and top door,level9-1-map60_patch1_flip,2925,1
the_legend_of_zelda,16,large square floor room enclosed by wall with four central blocks,level9-1-map60_patch1_rot90,2926,2
the_legend_of_zelda,16,floor grid with diagonal block bands and surrounding wall,level9-1-map60_patch1_rot90_flip,2927,1
the_legend_of_zelda,16,square floor with central block cluster and surrounding wall border,level9-1-map61_patch1,2928,1
the_legend_of_zelda,16,central block cluster on open floor within surrounding wall,level9-1-map61_patch1_flip,2929,1
the_legend_of_zelda,16,central diamond wall with door and stair on floor,level9-1-map61_patch1_rot90,2930,1
the_legend_of_zelda,16,central block cluster on floor with bottom wall strip,level9-1-map61_patch1_rot90_flip,2931,1
the_legend_of_zelda,16,square floor room with four monster columns and central block cluster,level9-1-map63_patch1,2932,3
